lost,"Have you seen it? Hard to miss with three large solar panels. Six months ago OC Sheriffs arrested me for being homeless in the wrong part of town and Sea Country Towing sold it along with nearly everything I own inside as soon as legally possible, pretending to not know how to contact me. If you bought it I want to discuss buying my junk back, at least stuff like my birth certificate, socks, tax receipts, etc. I have the middle and back row seats and a bolt on tow hitch to complete the overlander build if you must keep the van.    "
lost,"Lost poodle, goes by Sophia or Sophie    "
lost,Lost small white  female Terrier mix around Wooley rd and between C and J streets    
lost,"Lost our dog over one week ago, Oxnard near Wooley and Cst someone must have her because she is a sweet little dog, so if you have her or have seen her please call  show contact info
 we miss her so much    "
lost,"Lost black snap wallet at corner of Ventura road and Gonzales road.

Wallet has a black and white picture of my mother. 

Reward!!!

please call  show contact info
 if found.  Thank you!    "
lost,"Hi,
I lost my bag in copper blues bar, if anybody was within the area and seen a pink bag, please message me.  $$

Thanks    "
lost,"I have lost my emotional support cat ?˜¢
He is missing since 11th October in McKinley street area, I have been looking for him every day everywhere, I reported to the shelter and animal control, I asked the neighbors, put flyers, posted adds online in all the app I know. I did everything I could do.
He is sick and needs his medication ?˜­
Please if you found or even saw him recently let me know, calm me down please please please, I?™m so heartbroken ?? pray for me please ???»
He is chocolate brown and white with blue eyes ?˜¥"
lost,8 year old black & white tuxedo cat got out and has not been seen since Tuesday. She usually hangs out on Lakeview Court in Riverpark. Please let me know if you have seen her! ?¥º    
found,Found these glasses on the Pierpont Beach  show contact info
lost,"Hello, my family has lost our precious BELLA please , please, please be on the look out for our sweet girl. She?™s 100% an indoor cat and needs to come home. Last seen on the street of Montbury Dr. She has a pink and gold collar on with a gold bell. Please contact me if you find her or see her around. Last seen 10/26    "
lost,"burgandy wallet with my drivers license, bank cards and $131 inside
if found i will compensate you for its return.

seven 1 four 8 eight three 19 four 0 please call me    "
found,"Found a debit card in Laguna Beach in the center of PCH, with name E Suastegui. Contact me and let me know if you want the card, or for me to destroy it.    "
lost,"UPDATE ON A LOST WALLET:
my sister just told me it's a big black wallet with Dia de Los Muertos flowers embroidered on it    "
lost,"Green Herschel backpack missing, might have been taken from an unlocked vehicle, please message if any info, it has everything inside    "
found,"Saw a white long-haired German Shepard. Very nice animal, lost and hungry. Pearson Rd and fifth place area of Port Hueneme    "
found,Update: taken to Shelter 10/24. Nice boy. Friendly and seems to like other dogs also.  Found male. No collar or chip. Found under Hwy 1 Overpass and Hueneme Rd.
lost,"Fell off my work car 10:45 AM on 11/3.  This is not my phone and contains photos for work.  It's based in New Jersey as it's owned by the company I work for.   If you know who may have found it, please let me know.    I think it may have been near Nile River Drive as a guess. but not sure  Thanks    "
lost,"I live right on the cusp of Laguna Niguel, Aliso Viejo, and Laguna Woods and my online posts aren?™t making it to all communities!!
Her name is Elsie. She is a litttle over a year old. She is fixed and had a flea collar and purple collar with bell and tag with name and numbers.
If you have her, please give her back. She is the love of my life    "
lost,"Lost family dog Friday evening, Oct 22.  He's a mix husky and pug, black with some white and blue eyes, medium size.  This dog means everything to this single mom and her son.  Please call with any information  show contact info
.  Reward offered.  Thank you.    "
found,I found this dog he looks like a husky / lab mix he?™s white and fluffy let me know  show contact info
found,I found a pair of glasses on Moss Street Beach. Let me know if they are yours.    
lost,"Stolen North Face bag with men's shoes, clothing and valuable items.
Reward if found.

Black bag, white writing.
Brand new converse, jeans and dress shirt amoung several other items.    "
lost,Missing 11 month boy chinchilla. The latch to his cage wasn't properly closed and he escaped. Unfortunately it was between midnight and early morning  11/18  to 11/19  and the room his cage is in leads to the back yard.  Our harder shows up bright and early Friday morning so all gates and the back door were open. Anything is possible with 6ft  jumping 15mph bolting chinchillas. We've looked in surrounding bushes trees holes everyday of the yard And house with no luck and no sign of him. Gardner and neighbor haven't seen him either. I have no idea what happened I just hope he's safe and ok. If anyone has seen a loose chinchilla in the marina west Ventura Rd Woolley Rd area or know of someone who found him please please please contact me. Out family would appreciate it. A reward will be given to whoever helps with his safe return. Thank you.    
found,Found Small dog in Oxnard on 5th st by Stawberry Fields.    
lost,I lost my board last week. It has stickers all over the bottom.  Please return it. Last seen at the end of Ventura road at port Hueneme beach    
lost,"Lost cell phone in Ace Hardware or Ace Hardware parking lot by Ross in the Ralphs shopping center
Saturday October 16, 2021.
$60 reward for the return of my little pay as you go cell phone.
The phone is supposed to be inoperable now even with a new sim card no calls can be made or retrieved per the carrier.
I just want my contacts and text messages back.
I would be most grateful.
No questions asked.    "
lost,"Small-medium, 30 lbs male dog missing in Ventura and last seen in the Todd Ranch neighborhood near Telephone Rd, Ramelli Ave, and Ralston St. He has reddish hair and looks like a small golden retriever mix. Floppy ears, short hair, bushy curly tail. He is skittish and not easily approachable, but even if you see him that is helpful information.    "
found,"Update - Has been taken to the shelter in Camarillo....Found about 24 hours ago on the 19th running on Melrose Ave in Silver Strand. Nice couple on Melrose holding him. Have posted on Nextdoor as well. Seems youngish, male, white and tan/orange, blue eyes. Cries for his people.
Look on Nextdoor app, search found husky. Erin.    "
found,found keys sunday liberty  NYC oro and del mar    
lost,"We noticed this morning our cat got out sometime last night. Please contact us if you see him, he goes by mushu and will complain if he goes too long without food. He's wearing a blue plaid collar with a bell.    "
lost,Please return my dog I lost. Who ever picked up my dog on the 78 west on 8/31/21. A man riding a Harley and another car pulled over and I have come to believe one of you has him. He want to come home and we need him back.    
lost,Please return my dog I lost. Who ever picked up my dog on the 78 west on 8/31/21. A man riding a Harley and another car pulled over and I have come to believe one of you has him. He want to come home and we need him back.    
lost,Please return my dog I lost. Who ever picked up my dog on the 78 west on 8/31/21. A man riding a Harley and another car pulled over and I have come to believe one of you has him. He want to come home and we need him back.    
lost,Please return my dog I lost. Who ever picked up my dog on the 78 west on 8/31/21. A man riding a Harley and another car pulled over and I have come to believe one of you has him. He want to come home and we need him back.    
lost,Please return my dog I lost. Who ever picked up my dog on the 78 west on 8/31/21. A man riding a Harley and another car pulled over and I have come to believe one of you has him. He want to come home and we need him back.    
lost,"Small yorkie mix female black and white with spots on chest goes by Oreo 6mos old
We are from out of state and she got out of the in laws yard while we were out she is a indoor dog.    "
found,2 small keys found at car wash in montalvo...they seem kinda important... if they are yours then you can describe them ...    
found,"Found a kids skateboard and helmet at the mini park by Seabridge area off Wooley.
Leave a description and I?™ll get it back to you.    "
lost,"We have lost both of our indoor cats. They are 9 year old siblings, the male is the orange big tabby wearing a blue collar. Female is much smaller, petite black grey and white tabby wearing a pink collar. They are both indoor cats. Orange one was last seen on 10/19 may have wandered off as he's done once before but stayed nearby and came back within hours. The female was last seen between 10/20 & 10/21, she has never left and usually hides around new people. If seen please text or call six four 6 - six four two - 3 four 3 two    "
lost,"Our Inside only tabby cat got out. If you see him please let me know!
He is fixed and microchipped.
Thank you
show contact info"
lost,"Our multi-colored Shih Tzu ran out the front door on Wed. morning, 11-24-21, near Magnolia and Burge St.  Last seen around LA Fitness/Kaiser area on Magnolia.  IF seen or found, please call or email.    "
lost,My cockatiel flew when someone sneezed his name is cosita and he?™s an assistant emotional support animal.  I?™m offering a reward if found and returned back home to me    
found,"Found husky puppy in Lancaster.
Please contact me to identify.

818- two 5 two - 9893    "
lost,Lost my red iPhone 11 with red and white Talking Heads case at the Canyon in Agoura Hills. It was last located in Trabuco Canyon. Please come forward.    
lost,"lost wallet in lake forest on NOV72021
BURGUNDY WALLET LOST ON OR ABOUT 11-7-21 IN LAKE FOREST
WALLET CONTAINS MY ID BANK CARDS AND $131
IF ANYONE HAS FOUND IT AND WILL RETURN IT I WILL COMPENSATE YOU FOR YOUR KINDNESS
show contact info
 PLEASE CALL ME ASAP
THANKS  KATHY    "
lost,My cat Dustin has been missing since 9/25/21.If you see him or know someone who has him pls do the right thing and return him.He is deeply missed by his siblings and family.Reward if found thank you.    
lost,"Lost Boots. He's my friend's life. If seen or found please contact Denise @  show contact info
, or reply by email.    "
found,Found keys on Buena Suerte near Eaves Apartments.  Must be able to describe unique design/color(s) of the fourth key on the keychain.    
lost,Lost a bulk set of keys on Amethyst st in Ventura. Has a fish key chain with a bunch of keys.    
lost,"I lost my Ping left handed 6 iron at Olivas or Buena Vta golf course.

Would love to get it back.

thanks    "
found,"Elle,

I found your Airpods Pro in Ventura near Honeybaked Ham. Contact me and we can get them back to you. Reply with what is engraved on the case so I know it's actually you."
found,"Dakine multicolored striped duffel bag with clothes, lucky brand leather purse, rings, toiletry bag with name Sahaara embroidered on it, airpods, stolen off rack of Amtrak 777 from LA to Goleta 10/31/21

this is my daughter's - please let us know if you find it anywhere. she is so heartbroken- first trip to LA    "
found,Found Aquita Saturday morning at 9:45 am at valentine and Victoria street
lost,Small Chihuahua all blacks 1 years old    
lost,"Lost white maltipoo /poodle
Goes by the name of ?œCOCO??All white
A few of his front teeth are missing
He ran out my home in fontana near sierra    "
found,"found mens wallet... initials of owner are : S.G. call to identify.
show contact info"
found,"Found dog on Hillcrest near Marguerite.  Young husky.  Brought to Mission Viejo Animal Services Center, 28095 Hillcrest, Mission Viejo.    "
lost,Please help us found our baby. She is about 4 months old... We lost her on oct 28th and I beside myself. I bottle feed her since she never 3 weeks old. Attach is a picture of her.    
lost,"Lost dog missing October 11 last seen off of Bellagio Street in Marina Hills. Ran towards Niguel Camden Court community. I found do not chase she is very scared. She is about 25 pounds, 4 years old.    "
lost,Lost Dog. Limonite area. Reward offered. Our chihuahua ran away please return she is really old and has medical condition.    
lost,Small male cat.  Looks cream colored due to mottled tan over white.    
lost,"Our cat was lost on 9/23/21 from the Motel 6 on E Harbor DR at around 3PM. It appears he may have accidently been driven off under a SUV from the parking lot while hiding from the landscapers. No idea where this SUV went after it left the motel, if the stopped for gas, food, or went up to Ojai where their company said they were working. We miss him so much and would appreciate it if you would be on the look out for him.

13 year old fixed male Siamese mix. Unique white tear markings on the face and white on the top of his paws. The rest of him is dark brown. Any information is appreciated.    "
lost,"Lost a small black old poodle in canyon crest.   Please call  show contact info
.    "
lost,"If you see my cat SUZUKI please let me know. He's half Siamese with white paws, 6 month old male, wearing a black collar with a black heart tag on it. We live near the high school and Santa Cruz market. Thank you    "
lost,Forgot my wet suit yesterday at strands parking lot. North end near the bathrooms. Unbranded 4/3 hooded suit. Size LS. Longshot but lmk    
found,"Light Blue . Found on Pierpont Beach in front of Driftwood Lane .             Text me @ show contact info
 -no calls please    "
found,Mercedes keys found about a year ago on McNell Road    
lost,"Plz help me find my dog.She was at Fairmount Park with us today at my babyshower.Last seen today around 7pm.Shes 8 years old last wearing a pink collar with a bow and crowns on it.She had a little striped punkin outfit on,the pumpkin was on her butt.She means the world to me if anyone has seen her or has her plz reach out to me.My phone number is  show contact info
.Someone told me a child took her and put her in a maroon Ford expedition,she doesn't really wonder off or go with strangers.I really need help finding her she needs to take her medication.There is a reward as long as I get her home safe and sound.Plz any information helps    "
lost,"LOST CAT, vicinity Ave. Aeropuerto and  Calle Perfecto in San Juan Capistrano. ""Nematode"" went missing Monday, Aug. 31, 2020.  Male cat mostly dark grey on top and white underneath. Face is mixed dark grey and white. Has tags but could be missing. Chipped. Reward.  show contact info
 (NB: even if you find a collar only a reward applies.)    "
lost,"Lost dogs. Brindle Female Doberman mix and blk/wht male pitbull last seen on date ave and second st. in Rialto, CA both wearing collars. Please call 626 four97-eight39eight if found. He needs his eye medication.    "
lost,"My parents dog went out this evening she is blind , small terrier mix white with brown spots , she could be wandering around somewhere she wasn?™t feeling too good and had diarreah I was going to take her to the vet tommorow then I got this news today , please help us look for her she is blind and small very shy    "
found,I found a pair of keys downtown this weekend. Don't want a reward. Just describe them and I'll get them back to you.    
found,Found stray kittens in my complex that need forever homes! There are more but ive only captured these two! Not sure of genders they dont really let me touch them. I think theyre related they are almost inseparable.    
lost,Lost on Central Ave next to the 91 freeway and the Riverside Plaza. 6year old White and Black Jack Russel. Her name is Bee. Lost on November 29th around 9pm at night. She is microchipped. Please respond to this posting if you have seen her or found her. Thank you    
lost,"I found a phone on the sidewalk.  Was able to see the name Linda Moreno in using the emergency function. 
Downtown Riverside.  Describe it so I an return it to you.
Brand
Case color
What the wallpaper has
It is passcode protected so I cannot access anything.
If you respond to this please include the description, I will be ignoring scammers.    "
lost,"Missing our love Winter
Shes all Gray is only 1 year old.
She has a unicorn/ rainbow collar."
found,"Found tools in San Juan. Describe tools, trade and possibly where lost, if it?™s known, to claim.    "
found,"This male white and brown terrier mix (white background with brown spots) was found near Shadow Hill Drive in Riverside. He is not more than a few years old. After trying hard to find his owners (red collar with no tags; not microchipped), we have concluded that he was probably abandoned in our neighborhood. He is friendly and gentle with children, although he can be jealous of his food at the moment. Once he is neutered and chipped he can be a loyal friend. If you are a kind and loving individual or family that understands the commitment that dogs require and deserve, please contact me.    "
lost,Female calico kitty. Her ear is tipped.    
lost,"We lost our dog Friday night at Doheny State Park. He is a black, 55 pound Chinese Shar-pei mix wearing a green Kong collar with blue tags. He is anxious outside and afraid of loud noises. He does NOT have a history of aggression and will likely cower or run. Please DO NOT CHASE HIM.

Please call or text us if you see him.

show contact info"
lost,We lost Kamila by Kellog st and Ventura Ave if u see her  please give me call to  show contact info
lost,Missing a black comme des garÃ§ons wallet??reward if found    
lost,Juno does not answer to her name yet. One of her eyes is half blue half dark brown. Last seen around midnight around the east side area. Any info is greatly appreciated.    
lost,"Lost gold wedding band with sets of 3 diamonds in diagonal pattern (approx 12 total).  At Costco Tuesday, 10/19.  Could also be Dana Point Harbor or Surf & Sand Hotel Laguna Beach.  Hearbroken!  REWARD!    "
lost,"Female, ""Olive"" answers to smooching sounds like you might call a dog. No tags but chipped.  Jumped fence at 10pm on 11/11 from Calle Portola, toward Calle Carmelita. Pls contact me with any info.  Heartbroken and will greatly appreciate it.    "
found,Found near the bushes in the parking lot. Two helmets. In helmet bags. Describe the two helmets and I?™ll happily get them back to you.    
lost,"We lost 2 American bullies on woodcrest by Washington and van Buren on November 2nd... a Male and a female dog. The males is black, white and brown and the female is brown and white! Please if you have any info, we will really appreciate it... they're not just our pets, they're part of our family    "
found,"Found 10/30/21 small white male terrier mix puppy.  Almost got hit by car and ended up in my yard with no collar, etc.  If you think its yours, please contact me by text or phone.  Very loving male puppy and I am sure the owner is looking for him.    "
lost,"Left my mountain bike riding shoes on the ground after a ride in the parking lot of the San Juan Trail/Hotsprings parking lot. 
They are size 9 1/2.

If you found them I can come up and get them.   Thank you.

Daniel

760 815 55sixseven.    "
found,"Found a necklace locket with inset picture, looks to be a low dollar but potentially meaningful item for someone, send description of item to reclaim. Found at Liberty Park playground in the sand.    "
lost,"Last seen Friday 10/29/2021 in the afternoon.  He is a friendly little thug but not really approachable.  His sister misses him.  If you've seen him, I'd appreciate any clues as to his whereabouts.  Thanks!    "
lost,Our Gigi is lost. Please help us bring her back home. She?™s nursing 3 babies. Last seen in San Bernardino. Cash reward. No questions asked. If you see her or know anything please don?™t hesitate to contact us    
lost,The dog of my gf got lost 3 weeks ago hopefully soon we could find her if someone find her u can contact me at  show contact info
lost,"Please help us find our baby Beau. He went missing on 10/26/21. He was last seen wearing a camouflage jacket (as shown in picture). He is such a sweetheart and we are praying to have him back home ASAP. Please call or text  show contact info
 or  show contact info
 if you see or find him.    "
found,"Found mid size brown dog running down hwy 138 last night (Nov 12)

If you think it's you're message me..  or send picture of dog you are looking for so I can tell you if it's yours

Thank you.    "
lost,Missing my kids basset hound. She went missing Saturday November 6th. She is white with brown spots. Small reward possible. My family is devastated. Please call or text with any information. Thanks.  show contact info
found,Found in San Bernardino CA nf st and baseline. Call to id    
lost,Dog names Tobi. He?™s 9 years old. He went missing near Mt. Vernon and Mill st. He is groomed now and is a Shih Tzu and Chihuahua mix. He?™s small and under 5 pounds. He has a shaved tail and it is crooked/bent on the end. Please let me know if you see him.    
found,Surfboard in a sock found next to sidewalk on Ash St. Give description to claim.    
found,"hi my name is Arnold I found a miniature schnauzer please just trying to fain her owners i will not post any pictures if u believe this is your dog, please provide me with picture and proof of ownership also her name to see if she responds my number is 323 5for0 seven98one    "
found,Found small white poodle in Hook Park over the weekend 11/14    
lost,"Missing two dogs. 47th and Sepulveda
Female and male (Terrier mix)

They?™re cross posted everywhere on facebook and Paw Boost.

They are well loved. Family was visiting the area and they dug out of the yard. Please, we need our babies back.

Dexter is female all white
Patches is male tiny, brown and white

show contact info"
lost,"TWO LOST DOGS DUKE AND ZEKE
LAST SEEN IN THE HOLLYVALE NEIGHBORHOOD VICTORVILLE 11/20/22
Blk/Brn/Wht German Shepherd/Rottweiler mix
Duke looks more Rottweiler with floppy ears and a shorter snout
Zeke is more GSD with pointy ears and longer snout
Both have long, bushy, curved tails and neither are fixed
Please contact with any info
9 1 7. 9 6 8. 4 2 8 9    "
lost,"My cat went missing last night and I am desperately trying to find him. He is dark gray, has short hair, and is medium to large in size.

He went missing specifically on Joy St, Lake Elsinore.

Any help would be very much appreciated.    "
lost,"Lost English bulldog if found please call  show contact info


8 month old
Try color
Boy

Friendly

Will give reward no question asked my kids really miss him    "
lost,"Boxer mix spayed Female, microchipped.  Her name is ""Fire"" and she is very friendly.  Last seen on June St. & Spring St. on July 11, 2021.  Please any info would be appreciated.  She is  missed.    "
lost,"Please help me find my daughter's kitten! She's about 8 months old. She's a thin kitten, multicolored. She was a birthday gift for my daughter, please if you find her text or call. Reward if found! Last seen on Fisher street in san bernardino. First 2 pictures are of her now and the other 2 are when she was smaller.    "
lost,"Our gray and white cat got out on us , and we haven?™t been able to find him , he was last seen near our home on dunhill and cottonwood . Any info would be great thanks ! My number is  show contact info"
lost,HE IS NEUTERED  -  FRONT DECLAWED  -  HAS UNIQUE MARKINGS  -  PLEASE SEND PHOTOS THRU THIS POSTING OF A CAT YOU FIND THAT LOOKS LIKE HIM -  THANK YOU    
found,ibhave 2 beatiful pitts i found wondering around if yours please provide a pic or names and come get them... i cant take them to the pound i dont have the heart....    
lost,"Name: Zelda
Date Last Seen: 11/21/21
(Near Chamois Drive and North Road)

Please help us find our cat.

Zelda is our sweet but shy Calico cat. She is a little skittish and will most likely run away if you approach her. If you see or find her, please let us know. Call or text Noah  show contact info
 or Emma  show contact info
. Thank you!    "
lost,I've lost my Grandfathers Dogtags from World War 2. Please! Please if you find them or have found them message me. They mean more to me than I can explain.    
lost,Please help bring my baby home. My dog Papi has been missing for a long time and I miss him so much. He had a red collar on please help me find him    
lost,"LOST on April 10, 2012, Female cat, Tortoiseshell (mottled black and orange), Medium/Long Hair with Green Eyes.
*She has NO white hair, any hair that appears white in the photos is actually pale orange/buff.*

If found or seen PLEASE call:  show contact info
show contact info
 (anytime - please leave message)

She is very much LOVED and MISSED!!!!

She has a Facebook page, but I'm not very familiar with how Facebook works so it's not being viewed. If anyone would forward the link to anyone who may be willing to keep an eye out for her I would greatly appreciate it!!
Thank you so much!!!!
http://www.facebook.com/pages/Falynn-LOST-CAT/297007500384493"
lost,"Name: Zelda
Date Last Seen: 11/21/21
(Near Chamois Drive and North Road)

Please help us find our cat.

Zelda is our sweet but shy Calico cat. She is a little skittish and will most likely run away if you approach her. If you see or find her, please let us know. Call or text Noah  show contact info
 or Emma  show contact info
. Thank you!    "
found,Lost Dove flew into a Shell Station convenience store the weekend of 10/30. The bird is very calm with a quiet disposition. Have contacted Animal Friends of the Valley and they are also trying to find the owner. If you have lost a dove or know who the bird belongs to please email me.    
found,We found a female yellow dog near Rome Hill and Grand. Please contact to take her home. Or any one knows any body lost this dog. Please contact    
lost,"Left at dusk for 20 minutes at San Onofre State Beach, came back to get it and it was gone. Burnt yellow color, red and black stripes from tip to tail on top deck. Reward if found.    "
found,"Found a surfboard board bag at San-O. 
Wednesday night October 27th

Tell me exactly what it looks like.    "
lost,12 year deaf Pomeranian dog lost near Highlander Dr / New Castle Way near Hook Blvd. in Victorville.  Please help her find home.    
lost,Looking for a nice dog That needs attention. If you know where he is I will stop. Thanks    
lost,Lost my dog today in Victorville. He his fairly large with a bulls on his chin. He gets excited with and like to play. Please help    
lost,"Missing today PITBULL MIX
WEARING PINK COLLAR
NAME STAR
FRIENDLY
MOJAVE AND WEST TRAIL AREA
show contact info"
lost,"We lost our precious Max a gray miniature schnauzer yesterday 10/15 near Emmanuel Baptist church in highland.  If you have any information,  please contact Anne at  show contact info
.  Reward offered.  Please help us get our baby back home!    "
lost,MISSING! one all black male German Shepard and one female Australian Shepard?™s we live in lake Elsinore. My Aussie needs medicine!!! And the black German Shepard is shy of people. Please if seen please let me know! They are both microchipped. These dogs are my life!!!    
lost,"Missing Cat, last seen Wednesday September 22nd near Redlands blvd and Cottonwood Ave. He is a neutered 9yr old boy named Lily. He has short hair & is a brown/gray tabby with white underbelly. He is an indoor cat but he somehow slipped out the front door and hasn?™t been seen since. He?™s even tempered but typically does not get along well with other pets. If seen please contact me. Any information is greatly appreciated    "
lost,"See picture, phone number on picture    "
lost,"On 11/8/2021 around 1:30pm and 2:00pm my chihuahua was attack by a german shepherd that was loose on platino street. I have not found her, I don't know if she was killed or needs help. She is a tan whiteish dog that goes by the name of J-lo and weighs about 5 pounds. Please send me an email or call if you find anything.    "
lost,lost young female black dog.  pit butt mix.  about 3 years old.    
lost,"My two years old brown dachshund named Cooper ran away on saturday 10/16 after it got hit by my neighbor on Villa del sole and Timbelane in Stonehurst community.
If someone can help or saw him please give me a call anytime at  show contact info

Thank you    "
found,"I found a pair of Beats Headphones a few weeks ago outside of Home Depot.  Looking to give them back to whoever lost them.  If  you can tell me some unique identifiers for the headphones, or proof they are yours, I'll gladly get them back to you.  Please let me know    "
lost,Male pomeranian.   Black and tan.   15 lbs neutered and microchipped .   Lost on the back rd (tehachapi woodford) to Keene.    I believe he was taken from the top of my driveway off marcel dr.  His name is Charlie and he's 6 yrs old.   My heart is broken!   Looking for his safe return.   No questions asked!   REWARD.    
found,"Found on Juniper Flats and Stagecoach
No microchip or collar
Not fixed    "
lost,Please reply with any information    
lost,My son's gf lost her Iphone 11 at the Oak Glen Pumpkin Patch on October 11th. It's a lavender phone with clear case. If found please let me know thank you!  show contact info
found,Please provide a picture of your lost dog to verify ownership.    
lost,Lost my cat in murrieta    
lost,Lost orange and white cat on 10/1.  Still haven?™t given up as he is our baby and miss dearly.    
lost,"My owners are looking for me and I cannot find my way home! I am an INDOOR only kitty and can only eat prescription food, that accidentally ran away in our new home that I lived in for less than a week.  I may be hidden in your garage or under your porch/decks and scared. PLEASE HELP ME FIND MY WAY HOME!!!!! I?™ve been missing since 10/1.  Longbranch/Whitewood    "
lost,"Darwin was LOST on October 22, 2021 in Temecula, CA 92590 near Sandia Creek Dr. & Mendoza Dr.
He's a 16-year-old medium-sized mixed breed dog, mostly black with white face and brown paws"
found,"Found:

Hook-style earring with small beads.

Send photo of matching piece or describe it in detail."
lost,Lost camera gear when flew off motorcycle Friday. REWARD!    
lost,"Our cat Boris has been missing since the 1st. He is a large 11 lbs fixed male, solid grey coat with green eyes, his nose and the back of his legs are darker than the rest of his body, and he won't have a collar. If spotted or found please contact me, thank you!    "
lost,"?š¨?š¨?š¨
PLEASE SHARE in hopes of us finding her, we are heartbroken and our girls miss her dearly.
Liberty has been missing since last night around 6:30pm in French Valley/Winchester.
Cross streets Keller Road/Pourroy Road.

She is an apricot/cinnamon brown color with some white on her chest and back paws.    "
lost,Lost gray fanny pack with my debit cards and CDL. Also Mercedes key and misc inside.    
lost,"Our family pup jumped escaped from her harness and collar and jumped over our brick wall on 11/9/21 around 4pm and may have been seen running down 6th street near Tacos & Beer. She was in heat and we are very worried about her.  Please contact me if you have seen her or may know someone who has her.
Some think she looks like a boxer or bulldog.  White & black boston terrier with a black face.  Very friendly and loving.    "
lost,I lost my wallet a burgundy is brown wallet and The Insider says motorcycle lawyers and brought her stamps leather my name is Jimmy Reeves and my ID and my bank cards in there play the small reward for anybody finds it and returned it    
lost,"HELLO
MY BLACK AND WHITE TUXEDO MALE CAT IS MISSING (HE MAY HAVE BEEN WEARING RED COLLAR OR MAY HAVE TAKEN IT OFF) I TRULY APPRECIATE ANY INFO ABOUT HIM.    "
found,"Found black key on APS , one block up from cota street    "
lost,"WENT MISSING IN PECHANGA CASINO
iPhone 11 Pro GOLD TONE ( IFIT STILL HAS A CASE: CLEAR GLITTER CASE WITH GLITTER AND SILVER POP SOCKET THING IN BACK)
$200 IF RETURNED NO QUESTIONS ASKED!    "
lost,"I WAS IN THE TEMECULA AREA WHEN IT WENT MISSING
$200 IF ITS RETURNED! NO QUESTIONS ASKED! IPHONE 1Q PRO GOLD TONED (IF IT STILL HAS THE CASE AND COVER: CLEAR GLITTER CASE WITH SILVER POP SOCKET THING)    "
lost,Our kitty Delilah is missing ?˜¢.  She's a 1 year old tabby and white kitty with a brown mark on left hind leg and under her chin. Any sighting info will be greatly appreciated! We live on the Eastside on Montecito st in the Milpas area.    
found,Found coin by cottage hospital    
found,Wallet found last night??   
lost,"My 4 year old small gray haired tabby has gone missing since 10/14. This is extremely unusual as she is an indoor/outdoor cat and always comes home by 6pm every day. I have looked everywhere for her and I am very concerned. Please let me know if you find her! She is very skittish with strangers, so feel free to call me if you see her and I will head over right away. We miss her very much    "
found,"Found this afternoon at the Marc by Target on La Cumbre and State Street get a hold of me of these yours, Konrad with a K bitch.    "
lost,"Lost Young Male Black Cat, 6 months old. Missing our cat Voodoo. He's all black with a small white patch on his stomach, wearing a thin red collar (it stretches). He has green eyes, is microchipped, and altered. Please keep your eyes out, he is a beloved companion to our other cat and our family.

Last seen around midnight on Saturday, Nov. 20th. Veronda Pl. and Mira Loma Dr. at Rancho Vista Rd.

Please contact with ANY information at all. Thank you.

STILL MISSING.    "
lost,"
Lost a silver ring with blue lapis stone, great sentimental value.  Possibly lost on the beach on the mesa, or downtown near the harbor.  Reward offered!    "
found,Found on 11/16 a very sweet young female orange tabby cat near the corner of Garden and Canon Perdido. She didn?™t have a collar. I took her to ASAP and she isn?™t microchipped.    
found,"Found missing dog at Pepboys
Looks like a Pit mix found with a rope tied to its collar. If it is your dog must provide some information of the dog.
I don?™t know if it?™s chipped or not. If this dog is not claimed by thanksgiving it will be going to the shelter.    "
lost,think I left my Louis Vuitton wallet on the dark roof of my car & probably drove off . Was in the Spudnuts-Starbucks parking lot on Carrillo St in Carrillo Plaza    
found,I found a tool bag at the bus stop at Anapamu and Olive Streets on November 1 at about 6:00 AM. Describe contents to claim.    
lost,"**MISSING SINCE 10/18/2021 AT 2:30 PM**

Sadie is a female, Light Tan/white /Long Hair, Female who escaped and was last seen near San Pascual St./W. De La Guerra St.

Sadie is wearing her collar without  tags and not microchipped.

If you see Sadie please DO NOT CHASE HER.

PLEASE CALL OR TEXT ONLY.

show contact info


$$ Reward $$    "
lost,It just occurred to me to post to craigslist to see if anyone has found our sons mountain bike. Slim chance I know! Our teen son borrowed it last week of September on the weekend and thought it was a great idea to leave it unlocked in front of the office at Roosevelt school. He didn?™t realize he left it until over a week later. We thought it was lost for good but may be a good Samaritan found it :-) Painful learning lesson for our teen who is now working to buy his brother a new bike. ï¿?   
lost,My favorite bike of all time was stolen. It?™s a pink old 10 speed schwinn. If you see it please let me know!!!!    
lost,"Sunglasses lost/unknowingly dropped somewhere on State St. near GranadaTheater or on 1st block of W. Victoria before Public Market, while walking my dog and trying to avoid her slobber. The glasses are bent and in need of repair, but they are my only ones and have deep sentimental value to me. I went back right away to look for them but could not find them. Please call Jamie at  show contact info
 if you found them. Thank you.    "
lost,"Hi neighbors,

My German owl piegon escaped while I was on vacation.

Her name is Gerald.

She's likely nesting so I'll be reposting this ad for the next 3-6 weeks. Please keep an eye and ear out for me.

Color: white feathers with a tuff of feathers around her head, and grey wings with black tips.

Personality: she's domesticated. She'll approach a human if she needs for survival. She'll be quiet, shy, and curious but keep her distance. Will ""coo"" excessively if you get too close to her or her nest/territory.

Please update me if you have any sightings or know of anyone who found a strange looking dove like bird.

Please help me pull off a miracle and bring her home!

You can also DM me on Instagram @Hernameisgerald    "
